id,name,RA,DEC,type,const,mag,catalogue,cid
8105,,12.8923,-9.54167,Gxy,Vir,12.9,NGC,4770
8106,,12.8914,2.16833,Gxy,Vir,11.7,NGC,4772
8107,,12.8908,-48.7497,Gxy,Cen,12.6,NGC,4785
8108,kappa Cru cluster,12.8936,-60.3561,OC,Cru,4.2,NGC,4755
8109,kappa Cru cluster,12.8936,-60.3561,OC,Cru,4.2,C,94
8110,,12.8933,-8.64306,Gxy,Vir,13.9,NGC,4773
8111,,12.8961,-6.6225,Gxy,Vir,11.2,NGC,4775
8112,,12.8975,9.709720000000001,Gxy,Vir,12.3,NGC,4779
8113,,12.8997,26.4439,Gxy,Com,15.03,IC,832
8114,,12.8967,20.1,,Com,,IC,3856
8115,,12.8967,36.1,Gxy,CVn,16,IC,3862
8116,,12.8981,-39.7144,Gxy,Cen,11.6,NGC,4767
8117,,12.8983,19.6,,Com,,IC,3857
8118,,12.8983,20.7833,,Com,,IC,3858
8119,,12.8983,38.2833,,CVn,,IC,3861
8120,,12.8983,38.4833,,CVn,,IC,3863
8121,,12.8996,-8.77556,Gxy,Vir,13.6,NGC,4777
8122,,12.8846,-9.19889,Gxy,Vir,13,NGC,4776
8123,,12.885,-9.20472,Gxy,Vir,12.7,NGC,4778
8124,,12.9014,-8.62111,Gxy,Vir,13.4,NGC,4780
8125,,12.9015,27.0683,Gxy,Com,14.6,NGC,4787
8126,,12.9017,19.3,,Com,,IC,3860
8127,,12.9044,27.3033,Gxy,Com,14.5,NGC,4788
8128,,12.9033,18.95,,Com,,IC,3864
8129,,12.9033,18.8667,,Com,,IC,3865
8130,,12.9052,27.0678,Gxy,Com,12.2,NGC,4789
8131,,12.905,22.3667,OC,Com,,IC,3866
8132,,12.905,18.9333,,Com,,IC,3867
8133,,12.905,19,,Com,,IC,3868
8134,,12.9065,-10.5358,Gxy,Vir,11.2,NGC,4781
8135,,12.9067,-9.1,OC,Vir,,IC,3859
8136,,12.9067,18.9667,,Com,,IC,3869
8137,,12.9067,22.3833,,Com,,IC,3870
8138,,12.9067,18.9333,,Com,,IC,3871
8139,,12.909,-6.85861,Gxy,Vir,11.6,NGC,4786
8140,,12.9083,18.9667,,Com,,IC,3872
8141,,12.9083,18.8833,,Com,,IC,3873
8142,,12.9083,40.0667,,CVn,,IC,3878
8143,,12.9083,38.6333,Gxy,CVn,16,IC,3879
8144,,12.91,-12.5689,Gxy,Crv,11.8,NGC,4782
8145,,12.9101,-12.5583,Gxy,Crv,11.6,NGC,4783
8146,,12.9103,-10.6128,Gxy,Vir,14,NGC,4784
8147,,12.9113,28.9381,Gxy,Com,11.8,NGC,4793
8148,,12.9105,46.5311,Gxy,CVn,11.7,NGC,4800
8149,,12.9105,53.09,Gxy,UMa,14.2,NGC,4801
8150,,12.91,18.95,,Com,,IC,3874
8151,,12.91,22.0333,,Com,,IC,3875
8152,,12.9117,37.15,,CVn,,IC,3885
8153,,12.9117,40.3,,CVn,,IC,3887
8154,,12.9129,39.5713,Gxy,CVn,15.36,IC,3888
8155,,12.9122,8.053330000000001,Gxy,Vir,14.1,NGC,4791
8156,,12.9142,2.65361,Gxy,Vir,14,NGC,4809
8157,,12.9142,2.64,Gxy,Vir,14.5,NGC,4810
8158,,12.9133,19.0167,,Com,,IC,3876
8159,,12.9133,19.3,,Com,,IC,3877
8160,,12.9133,22.5,,Com,,IC,3880
8161,,12.9135,19.1775,Gxy,Com,14.05,IC,3881
8162,,12.9133,37.1833,,CVn,,IC,3890
8163,,12.9144,-10.2478,Gxy,Vir,12.3,NGC,4790
8164,,12.9153,27.4122,Gxy,Com,13.2,NGC,4797
8165,,12.915,22.5667,,Com,,IC,3882
8166,,12.915,36.0167,,CVn,,IC,3889
8167,,12.9175,8.06556,Gxy,Vir,12.4,NGC,4795
8168,,12.9153,27.4122,Gxy,Com,13.2,NGC,4798
8169,,12.9167,19.6833,,Com,,IC,3884
8170,,12.9167,19.0167,,Com,,IC,3886
8171,,12.9167,36.05,,CVn,,IC,3891
8172,,12.9177,-12.4978,Gxy,Crv,14.2,NGC,4792
8173,,12.918,8.06611,Gxy,Vir,14.5,NGC,4796
8174,,12.9183,39.222,Gxy,CVn,15.23,IC,3892
8175,,12.9183,38.5667,,CVn,,IC,3893
8176,,12.9197,-12.6114,Gxy,Crv,13.6,NGC,4794
8177,,12.9192,39.2032,Gxy,CVn,15.48,IC,3895
8178,,12.921,2.89611,Gxy,Vir,13.6,NGC,4799
8179,,12.9204,-8.11965,Gxy,Vir,14.18,IC,3883
8180,,12.9217,39.6667,,CVn,,IC,3897
8181,,12.9234,27.9814,*,Com,,NGC,4805
8182,,12.9228,58.3439,Gxy,UMa,11.6,NGC,4814
8183,,12.9233,37.5833,,CVn,,IC,3898
8184,,12.9248,27.5211,Gxy,Com,13.4,NGC,4807
8185,,12.925,19.0667,,Com,,IC,3894
8186,,12.9267,36,,CVn,,IC,3902
8187,,12.9267,40.4,,CVn,,IC,3903
8188,,12.926,8.24028,Gxy,Vir,14.4,NGC,4803
8189,,12.9283,20.6333,,Com,,IC,3899
8190,,12.9281,27.2507,Gxy,Com,14.9,IC,3900
8191,,12.9305,-12.0553,Gxy,Crv,11.6,NGC,4802
8192,,12.9303,4.30417,Gxy,Vir,11.9,NGC,4808
8193,,12.93,40.4667,,CVn,,IC,3906
8194,,12.9305,-12.0553,Gxy,Crv,11.6,NGC,4804
8195,,12.9317,21.9333,*,Com,,IC,3901
8196,,12.9293,36.2934,Gxy,CVn,15.76,IC,3904
8197,,12.9333,63.6167,Gxy,Dra,15,IC,836
8198,,12.9333,40.3833,,CVn,,IC,3909
8199,,12.935,19.85,,Com,,IC,3905
8200,,12.935,39.7167,,CVn,,IC,3910
8201,,12.935,39.9167,,CVn,,IC,3912
8202,,12.9369,-29.5039,Gxy,Hya,12.9,NGC,4806
8203,,12.9367,27.745,Gxy,Com,13.3,NGC,4816
8204,,12.9416,27.9397,Gxy,Com,14.7,NGC,4817
8205,,12.9367,35.6333,,CVn,,IC,3911
8206,,12.9383,18.7833,,Com,,IC,3907
8207,,12.9403,52.2958,Gxy,CVn,14.8,NGC,4834
8208,,12.94,36.3667,,CVn,,IC,3914
8209,,12.9411,26.9872,Gxy,Com,13.3,NGC,4819
8210,,12.9414,26.9569,Gxy,Com,14.6,NGC,4821
8211,,12.9385,26.3589,Gxy,Com,15.09,IC,834
8212,,12.9413,27.2913,Gxy,Com,15.67,IC,3913
8213,,12.942,38.6134,Gxy,CVn,15.22,IC,3916
8214,,12.9434,-6.81694,Gxy,Vir,13.5,NGC,4813
8215,,12.9428,27.5388,Gxy,Com,16.06,NGC,4824
8216,,12.9453,-50.3467,Gxy,Cen,12.17,IC,3896
8217,,12.9456,21.6828,Gxy,Com,8.4,M,64
8218,,12.9456,21.6828,Gxy,Com,8.4,NGC,4826
8219,,12.9454,27.1783,Gxy,Com,12.8,NGC,4827
8220,,12.9452,28.0203,Gxy,Com,14.6,NGC,4828
8221,,12.945,-6.73333,,Vir,,IC,833
8222,,12.9446,-7.56276,Gxy,Vir,13.46,IC,3908
8223,,12.945,20.1167,,Com,,IC,3915
8224,,12.9469,-8.52556,Gxy,Vir,11.2,NGC,4818
8225,,12.9467,38.5333,,CVn,,IC,3919
8226,,12.9467,39.9667,,CVn,,IC,3920
8227,,12.9478,-41.7969,Gxy,Cen,13.2,NGC,4811
8228,,12.9481,-41.8119,Gxy,Cen,13.2,NGC,4812
8229,,12.9468,48.2969,Gxy,CVn,13.4,NGC,4837
8230,,12.9479,26.4876,Gxy,Com,14.94,IC,835
8231,,12.9482,22.3736,Gxy,Com,15.85,IC,3917
8232,,12.9483,22.3667,,Com,,IC,3918
8233,,12.9501,-13.7194,Gxy,Vir,13.9,NGC,4820
8234,,12.951,-10.7622,Gxy,Vir,13.5,NGC,4822
8235,,12.95,38.6333,,CVn,,IC,3921
8236,,12.95,38.4833,,CVn,,IC,3922
8237,,12.95,37.95,,CVn,,IC,3923
8238,,12.9534,-13.6653,Gxy,Vir,11.8,NGC,4825
8239,,12.9551,70.2033,Gxy,Dra,14,NGC,4857
8240,,12.9568,-13.7375,Gxy,Vir,14.8,NGC,4829
8241,,12.955,36.4167,,CVn,,IC,3925
8242,,12.955,40.4333,,CVn,,IC,3928
8243,,12.9571,-13.6986,Gxy,Vir,14.7,NGC,4823
8244,,12.9578,-19.6914,Gxy,Vir,11.8,NGC,4830
8245,,12.9567,27.4983,Gxy,Com,11.8,NGC,4839
8246,,12.9567,18.7833,,Com,,IC,3924
8247,,12.9567,38.7667,,CVn,,IC,3930
8248,,12.9595,-12.7442,Gxy,Vir,13.4,NGC,4836
8249,,12.9591,27.61,Gxy,Com,13.9,NGC,4840
8250,,12.9589,28.4767,Gxy,Com,13.1,NGC,4841
8251,,12.9587,26.512,Gxy,Com,15.56,IC,837
8252,,12.9583,22.8167,,Com,,IC,3926
8253,,12.9602,-27.2917,Gxy,Hya,12.5,NGC,4831
8254,,12.96,27.4931,Gxy,Com,14,NGC,4842
8255,,12.9617,20.4,,Com,,IC,3929
8256,,12.9632,-39.7617,Gxy,Cen,12.3,NGC,4832
8257,,12.9656,-13.0597,Gxy,Vir,13,NGC,4838
8258,,12.9632,36.3706,Gxy,CVn,13.7,NGC,4846
8259,,12.965,36.65,,CVn,,IC,3933
8260,,12.9662,-64.96169999999999,OC,Mus,8.6,NGC,4815
8261,,12.9669,-3.62167,Gxy,Vir,13.2,NGC,4843
8262,,12.967,1.57556,Gxy,Vir,11.5,NGC,4845
8263,,12.9667,19.6167,,Com,,IC,3931
8264,,12.9688,-46.2647,Gxy,Cen,11.9,NGC,4835
8265,,12.9689,-13.08,*,Vir,,NGC,4844
8266,,12.9683,28.2419,Gxy,Com,13.6,NGC,4848
8267,,12.9683,19.5833,,Com,,IC,3932
8268,,12.9702,26.3969,Gxy,Com,13,NGC,4849
8269,,12.9704,26.4268,Gxy,Com,15.62,IC,838
8270,,12.9696,-22.8757,Gxy,Hya,13.73,IC,3927
8271,,12.97,26.3833,,Com,,IC,3935
8272,,12.97,39.7667,,CVn,,IC,3941
8273,,12.9727,28.1492,Gxy,Com,14.2,NGC,4851
8274,,12.9717,18.8333,,Com,,IC,3934
8275,,12.9717,19.05,,Com,,IC,3936
8276,,12.9713,35.8385,Gxy,CVn,15.79,IC,3940
8277,,12.9767,36.132,Gxy,CVn,16.89,IC,3942
8278,,12.9727,27.9681,Gxy,Com,14.2,NGC,4850
8279,,12.9733,28.15,Gxy,Com,,IC,839
8280,,12.9733,18.8167,,Com,,IC,3937
8281,,12.9733,18.75,,Com,,IC,3938
8282,,12.9747,-13.1406,Gxy,Vir,14.3,NGC,4847
8283,,12.975,18.75,,Com,,IC,3939
8284,,12.975,39.9333,,CVn,,IC,3945
8285,,12.9764,27.5961,Gxy,Com,13.5,NGC,4853
8286,,12.9768,28.1139,Gxy,Com,15.41,IC,3943
8287,,12.9783,10.6164,Gxy,Vir,15.11,IC,840
8288,,12.9783,23.7833,,Com,,IC,3944
8289,,12.9798,27.6744,Gxy,Com,14.2,NGC,4854
8290,,12.9802,27.8104,Gxy,Com,15.09,IC,3946
8291,,12.9811,27.785,Gxy,Com,15.76,IC,3947
8292,,12.9822,27.8333,Gxy,Com,15.09,IC,3949
8293,,12.9817,38.8667,,CVn,,IC,3952
8294,,12.9817,37.4,,CVn,,IC,3956
8295,,12.9838,28.1156,Gxy,Com,14.9,NGC,4858
8296,,12.9839,26.8156,Gxy,Com,13.6,NGC,4859
8297,,12.984,34.8639,Gxy,CVn,12.1,NGC,4861
8298,,12.9833,24.0667,,Com,,IC,3948
8299,,12.9844,28.1242,Gxy,Com,13.1,NGC,4860
8300,,12.9858,37.3103,Gxy,CVn,12.4,NGC,4868
8301,,12.985,18.7333,,Com,,IC,3950
8302,,12.985,27.9968,Gxy,Com,15.37,IC,3955
8303,,12.9854,27.7679,Gxy,Com,15.79,IC,3957
8304,,12.9856,27.7842,Gxy,Com,15.24,IC,3959
8305,,12.9855,27.8551,Gxy,Com,15.89,IC,3960
8306,,12.985,34.8667,Gxy,CVn,13,IC,3961
8307,,12.9869,27.9775,Gxy,Com,14.3,NGC,4864
8308,,12.9867,18.7667,,Com,,IC,3951
8309,,12.9867,23.0833,,Com,,IC,3953
8310,,12.9867,19.2667,,Com,,IC,3954
8311,,12.9867,24.0333,,Com,,IC,3958
8312,,12.9871,27.7745,Gxy,Com,15.73,IC,3963
8313,,12.9867,27.85,*,Com,,IC,3964
8314,,12.9869,36.1293,Gxy,CVn,15.53,IC,3967
8315,,12.9867,40.4,,CVn,,IC,3970
8316,,12.9877,38.8828,Gxy,CVn,15.2,IC,3975
8317,,12.9884,-13.2311,Gxy,Vir,12.9,NGC,4855
8318,,12.9893,-15.0422,Gxy,Vir,10.7,NGC,4856
8319,,12.9888,28.0847,Gxy,Com,13.8,NGC,4865
8320,,12.9876,27.9706,Gxy,Com,14.3,NGC,4867
8321,,12.9882,37.0483,Gxy,CVn,14.6,NGC,4870
8322,,12.9883,23.6667,,Com,,IC,3962
8323,,12.987,35.8553,Gxy,CVn,15.48,IC,3966
8324,,12.9883,37.2833,,CVn,,IC,3972
8325,,12.9883,36.8,,CVn,,IC,3977
8326,,12.9883,39.15,,CVn,,IC,3980
8327,,12.9883,40.0833,,CVn,,IC,3982
8328,,12.9883,39.25,,CVn,,IC,3983
8329,,12.9919,-14.1319,Gxy,Vir,14.2,NGC,4862
8330,,12.9898,27.9117,Gxy,Com,13.8,NGC,4869
8331,,12.99,18.85,,Com,,IC,3965
8332,,12.99,27.9667,Gxy,Com,,IC,3968
8333,,12.99,36.3333,,CVn,,IC,3979
8334,,12.99,37.2333,,CVn,,IC,3981
8335,,12.99,38.7333,,CVn,,IC,3987
8336,,12.9909,14.1714,Gxy,Vir,10.6,NGC,4866
8337,,12.9916,27.9564,Gxy,Com,14.3,NGC,4871
8338,,12.9917,19.65,,Com,,IC,3969
8339,,12.9917,22.85,,Com,,IC,3971
8340,,12.9919,27.8842,Gxy,Com,15.38,IC,3973
8341,,12.9915,27.8503,Gxy,Com,15.72,IC,3976
8342,,12.9917,37.25,,CVn,,IC,3988
8343,,12.9917,36.7833,,CVn,,IC,3989
8344,,12.9917,36.7667,,CVn,,IC,3992
8345,,12.9917,40.6,,CVn,,IC,3993
8346,,12.9917,40.4667,,CVn,,IC,3996
8347,,12.993,-70.87439999999999,GC,Mus,8.4,NGC,4833
8348,,12.993,-70.87439999999999,GC,Mus,8.4,C,105
8349,,12.9951,-14.0297,Gxy,Vir,13.7,NGC,4863
8350,,12.9928,27.9467,Gxy,Com,13.3,NGC,4872
8351,,12.9924,27.9836,Gxy,Com,14.1,NGC,4873
8352,,12.9932,27.9592,Gxy,Com,12.2,NGC,4874
8353,,12.9939,27.9072,Gxy,Com,14.6,NGC,4875
8354,,12.9933,19.6333,,Com,,IC,3978
8355,,12.9942,28.8963,Gxy,Com,14.93,IC,3990
8356,,12.9944,28.9267,Gxy,Com,15.43,IC,3991
8357,,12.9933,38.8833,,CVn,,IC,3995
8358,,12.9933,36.7,,CVn,,IC,3997
8359,,12.9933,39.5833,,CVn,,IC,4000
8360,,12.9933,38.8667,,CVn,,IC,4001
8361,,12.9956,27.9122,Gxy,Com,14.4,NGC,4876
8362,,12.995,19.6333,,Com,,IC,3984
8363,,12.995,19.5833,,Com,,IC,3985
8364,,12.995,36.7667,,CVn,,IC,4002
8365,,12.9943,38.8155,Gxy,CVn,15.11,IC,4003
8366,,12.9952,38.8113,Gxy,CVn,15.4,IC,4004
8367,,12.9965,21.8131,Gxy,Com,15.2,IC,841
8368,,12.9967,22.7167,,Com,,IC,3994
8369,,12.9963,27.9738,Gxy,Com,15.57,IC,3998
8370,,12.9967,37.0167,,CVn,,IC,4006
8371,,12.9989,28.0344,Gxy,Com,14.4,NGC,4883
8372,,12.999,47.2058,Gxy,CVn,14.6,NGC,4901
8373,,12.9983,36.6667,,CVn,,IC,4009
8374,,12.9983,37.8833,,CVn,,IC,4010
8375,,12.9994,28.2458,Gxy,Com,13.4,NGC,4881
8376,,13.0013,27.9875,Gxy,Com,13.9,NGC,4882
8377,,13.0022,27.9769,Gxy,Com,11.5,NGC,4884
8378,,13.0013,27.9875,Gxy,Com,13.5,NGC,4886
8379,,13.001,26.8981,Gxy,Com,13.8,NGC,4892
8380,,13,22.6333,,Com,,IC,4005
8381,,13,37.2,,CVn,,IC,4013
8382,,13,37.2,,CVn,,IC,4015
8383,,13,37.2,,CVn,,IC,4016
8384,,13,40.4833,,CVn,,IC,4018
8385,,13,38.6,,CVn,,IC,4020
8386,,13.004,-59.6161,OC,Cen,8.9,NGC,4852
8387,,13.0022,27.9769,Gxy,Com,11.5,NGC,4889
8388,,13.0022,27.9769,Gxy,Com,11.5,C,35
8389,,12.9999,37.19,Gxy,CVn,14.5,NGC,4893
8390,,13.0017,19.9667,,Com,,IC,4007
8391,,13.0017,22.35,,Com,,IC,4008
8392,,13.0017,28,Gxy,Com,15,IC,4011
8393,,13.0022,28.0786,Gxy,Com,15.97,IC,4012
8394,,13.0017,38.4833,,CVn,,IC,4022
8395,,13.0017,40.5167,,CVn,,IC,4024
8396,,13.0029,12.4833,Gxy,Vir,11.5,NGC,4880
8397,,13.0033,22.5,,Com,,IC,4014
8398,,13.0041,28.0413,Gxy,Com,15.7,IC,4021
8399,,13.0033,37.1333,,CVn,,IC,4027
8400,,13.0033,38.7667,,CVn,,IC,4029
8401,,13.0056,-6.10389,Gxy,Vir,13.6,NGC,4878
8402,,13.0046,27.9675,Gxy,Com,14.7,NGC,4894
8403,,13.005,28.2022,Gxy,Com,13.2,NGC,4895
8404,,13.0049,27.9556,Gxy,Com,13.6,NGC,4898
8405,,13.005,22.55,,Com,,IC,4017
8406,,13.005,23.7167,,Com,,IC,4019
8407,,13.0045,36.2542,Gxy,CVn,15.32,IC,4028
8408,,13.005,39.15,,CVn,,IC,4031
8409,,13.005,37.05,,CVn,,IC,4034
8410,,13.005,40.3,,CVn,,IC,4035
8411,,13.005,39,,CVn,,IC,4037
8412,,13.0073,-15.2833,Gxy,Vir,12.4,NGC,4877
8413,,13.0067,19.1,,Com,,IC,4023
8414,,13.0061,28.047,Gxy,Com,15.58,IC,4026
8415,,13.0071,28.8676,Gxy,Com,15.38,IC,4032
8416,,13.0067,36.9167,,CVn,,IC,4036
8417,,13.0067,37.0333,,CVn,,IC,4038
8418,,13.0071,-6.11111,*,Vir,15,NGC,4879
8419,,13.0094,-6.85333,Gxy,Vir,14,NGC,4885
8420,,13.0086,28.3461,Gxy,Com,13.9,NGC,4896
8421,,13.0083,-14.3,Gxy,Vir,,IC,3999
8422,,13.0083,19.1,,Com,,IC,4025
8423,,13.0083,27.95,Gxy,Com,,IC,4030
8424,,13.0083,27.9667,Gxy,Com,,IC,4033
8425,,13.0109,-14.6664,Gxy,Vir,13.6,NGC,4887
8426,,13.0108,-4.60417,Gxy,Vir,13.2,NGC,4890
8427,,13.0108,2.49972,Gxy,Vir,11.8,NGC,4900
8428,,13.011,29.0193,Gxy,Com,14.73,IC,842
8429,,13.0105,28.0575,Gxy,Com,15.34,IC,4040
8430,,13.01,39.8333,,CVn,,IC,4048
8431,,13.011,27.9236,Gxy,Com,14.1,NGC,4906
8432,,13.0119,37.315,Gxy,CVn,11.5,NGC,4914
8433,,13.0151,37.3611,NF,CVn,,NGC,4916
8434,,13.011,21.6917,Gxy,Com,16.25,IC,4039
8435,,13.0113,27.9965,Gxy,Com,15.38,IC,4041
8436,,13.0119,27.9715,Gxy,Com,15.14,IC,4042
8437,,13.0117,37.1,Gxy,CVn,16,IC,4043
8438,,13.0117,36.6833,,CVn,,IC,4046
8439,,13.0119,36.3455,Gxy,CVn,14.96,IC,4049
8440,,13.0117,36.6667,,CVn,,IC,4050
8441,,13.0117,39.6667,,CVn,,IC,4052
8442,,13.0117,39.75,Gxy,CVn,16,IC,4056
8443,,13.0131,-13.4261,*,Vir,,NGC,4891
8444,,13.0135,28.1581,Gxy,Com,13.7,NGC,4907
8445,,13.0119,37.3152,Gxy,CVn,12.51,NGC,4912
8446,,13.0129,37.3442,NF,CVn,,NGC,4913
8447,,13.0133,27.9167,Gxy,Com,,IC,4044
8448,,13.0135,28.0908,Gxy,Com,14.9,IC,4045
8449,,13.0146,40.5846,Gxy,CVn,15.12,IC,4060
8450,,13.0147,-13.45,Gxy,Vir,12,NGC,4897
8451,,13.0157,-13.9447,Gxy,Vir,12.1,NGC,4899
8452,,13.0142,28.0422,Gxy,Com,13.5,NGC,4908
8453,,13.0155,27.7911,Gxy,Com,13,NGC,4911
8454,,13.0154,47.2222,Gxy,CVn,14,NGC,4917
8455,,13.0151,28.0075,Gxy,Com,14.22,IC,4051
8456,,13.0166,-14.5136,Gxy,Vir,10.9,NGC,4902
8457,,13.0164,-0.0291667,Gxy,Vir,12.3,NGC,4904
8458,,13.016,19.6869,Gxy,Com,15.66,IC,4047
8459,,13.0167,22.9333,,Com,,IC,4053
8460,,13.0167,22.9,,Com,,IC,4054
8461,,13.0167,22.9,,Com,,IC,4055
8462,,13.0167,39.5833,,CVn,,IC,4061
8463,,13.0167,39.8667,,CVn,,IC,4062
8464,,13.0101,-6.075,Gxy,Vir,13.4,NGC,4888
8465,,13.0183,23.15,,Com,,IC,4057
8466,,13.0183,39.25,,CVn,,IC,4063
8467,,13.0185,39.8414,Gxy,CVn,14.32,IC,4064
8468,,13.02,19.5,,Com,,IC,4058
8469,,13.0197,39.7445,Gxy,CVn,15.55,IC,4065
8470,,13.0216,27.8089,Gxy,Com,13.7,NGC,4919
8471,,13.0217,19.2667,,Com,,IC,4059
8472,,13.0223,39.8991,Gxy,CVn,15.94,IC,4067
8473,,13.0217,39.9,,CVn,,IC,4068
8474,,13.0231,-30.9339,Gxy,Cen,13.2,NGC,4903
8475,,12.967,1.57556,Gxy,Vir,11.3,NGC,4910
8476,,13.0239,27.8856,Gxy,Com,12.3,NGC,4921
8477,,13.0236,29.3108,Gxy,Com,13.2,NGC,4922
8478,,13.0233,36.0833,,CVn,,IC,4069
8479,,13.0233,37.35,,CVn,,IC,4072
8480,,13.0238,39.9142,Gxy,CVn,15.54,IC,4073
8481,,13.0252,-30.8678,Gxy,Cen,13.3,NGC,4905
8482,,13.0245,-4.54667,Gxy,Vir,11.9,NGC,4915
8483,,13.0255,27.8475,Gxy,Com,13.7,NGC,4923
8484,,13.0256,-32.291,Gxy,Cen,13.34,IC,3986
8485,,13.026,29.1304,Gxy,Com,14.94,IC,843
8486,,13.0261,37.3862,Gxy,CVn,16.24,IC,4077
8487,,13.0267,37.3333,,CVn,,IC,4082
8488,,13.0267,38.15,,CVn,,IC,4083
8489,,13.0267,39.7,,CVn,,IC,4085
8490,,13.0283,19.2667,,Com,,IC,4066
8491,,13.0283,19.3,,Com,,IC,4070
8492,,13.0283,36.6333,Gxy,CVn,16,IC,4078
8493,,13.0283,36.9667,,CVn,,IC,4084
8494,,13.0286,36.6483,Gxy,CVn,15.53,IC,4086
8495,,13.0308,-4.50139,Gxy,Vir,14.4,NGC,4918
8496,,13.03,19,,Com,,IC,4074
8497,,13.03,19.9667,,Com,,IC,4075
8498,,13.03,23.3833,,Com,,IC,4076
8499,,13.0287,29.0445,Gxy,Com,14.72,IC,4088
8500,,13.03,36.8333,,CVn,,IC,4090
8501,,13.0345,-11.3783,Gxy,Vir,13.5,NGC,4920
8502,,13.0316,27.6244,Gxy,Com,13,NGC,4926
8503,,13.0317,19.25,,Com,,IC,4079
8504,,13.0317,22.7667,,Com,,IC,4081
8505,,13.0338,-42.7719,Gxy,Cen,12.9,NGC,4909
8506,,13.0326,28.0058,Gxy,Com,13.8,NGC,4927
8507,,13.0345,-7.60287,Gxy,Vir,14.72,IC,4071
8508,,13.0333,19.25,,Com,,IC,4080
8509,,13.0333,20,,Com,,IC,4087
8510,,13.0333,37.8,,CVn,,IC,4094
8511,,13.0347,40.4084,Gxy,CVn,14.73,IC,4100
8512,,13.0354,-7.71056,Gxy,Vir,13.1,NGC,4925
8513,,13.035,19.5,,Com,,IC,4089
8514,,13.035,29,,Com,,IC,4093
8515,,13.035,36.6,,CVn,,IC,4097
8516,,13.035,37.9833,,CVn,,IC,4098
8517,,13.0369,-14.9703,Gxy,Vir,12.8,NGC,4924
8518,,13.0389,75.4042,Gxy,Dra,13.2,NGC,4954
8519,,13.0367,19.9,,Com,,IC,4091
8520,,13.0367,19.1833,,Com,,IC,4092
8521,,13.0367,39.9333,,CVn,,IC,4101
8522,,13.0383,19.1,,Com,,IC,4095
8523,,13.0383,24.0167,,Com,,IC,4096
8524,,13.0383,36.15,,CVn,,IC,4102
8525,,13.0383,38.5833,,CVn,,IC,4104
8526,,13.0383,38.2667,,CVn,,IC,4105
8527,,13.04,24.0833,,Com,,IC,4099
8528,,13.0386,38.0175,Gxy,CVn,15.89,IC,4103
8529,,13.0421,38.4785,Gxy,CVn,15.48,IC,4108
8530,,13.0438,50.4386,Gxy,CVn,13.8,NGC,4932
8531,,13.044,28.1144,Gxy,Com,15.45,IC,4106
8532,,13.0456,28.0453,Gxy,Com,13.5,NGC,4929
8533,,13.045,22,,Com,,IC,4107
8534,,13.045,37.2167,,CVn,,IC,4112
8535,,13.045,40.1,,CVn,,IC,4114
8536,,13.0469,37.2232,Gxy,CVn,15.86,IC,4115
8537,,13.0467,40.5333,,CVn,,IC,4117
8538,,13.049,28.0705,Gxy,Com,15.72,IC,4111
8539,,13.0477,38.2929,Gxy,CVn,15.5,IC,4118
8540,,13.0501,-8.085279999999999,Gxy,Vir,12.7,NGC,4928
8541,,13.0503,28.0322,Gxy,Com,13.2,NGC,4931
8542,,13.0493,51.3186,Gxy,CVn,14.4,NGC,4938
8543,,13.05,19,,Com,,IC,4109
8544,,13.05,19.2333,,Com,,IC,4110
8545,,13.05,37.0833,,CVn,,IC,4120
8546,,13.0517,20.4667,,Com,,IC,4113
8547,,13.0516,38.3146,Gxy,CVn,15.68,IC,4123
8548,,13.0533,19.0833,,Com,,IC,4116
8549,,13.0545,28.03,Gxy,Com,14.2,NGC,4934
8550,,13.0559,14.3775,Gxy,Com,13.2,NGC,4935
8551,,13.0551,-30.5211,Gxy,Cen,13.7,IC,844
8552,,13.055,19.2333,,Com,,IC,4119
8553,,13.055,38.0667,Gxy,CVn,15,IC,4127
8554,,13.0567,19.2833,,Com,,IC,4121
8555,,13.0568,20.1969,Gxy,Com,15.31,IC,4122
8556,,13.0567,38.95,,CVn,,IC,4131
8557,,13.0583,22.85,,Com,,IC,4124
8558,,13.06,18.8,,Com,,IC,4125
8559,,13.06,19.3167,,Com,,IC,4126
8560,,13.06,38.3833,,CVn,,IC,4132
8561,,13.06,40.25,Gxy,CVn,16,IC,4135
8562,,13.0617,20.2167,,Com,,IC,4128
8563,,13.0617,18.8833,,Com,,IC,4129
8564,,13.0625,28.0842,Gxy,Com,14.6,NGC,4943
8565,,13.0639,28.1858,Gxy,Com,12.9,NGC,4944
8566,,13.063,19.2714,Gxy,Com,15.42,IC,4130
8567,,13.0641,27.9883,Gxy,Com,15.45,IC,4133
8568,,13.0633,38.2,,CVn,,IC,4142
8569,,13.0633,40.2,,CVn,,IC,4143
8570,,13.0633,38.2833,,CVn,,IC,4145
8571,,13.0658,-11.4978,Gxy,Vir,12.1,NGC,4933
8572,,13.0639,36.9435,Gxy,CVn,15.95,IC,4144
8573,,13.0667,22.7333,,Com,,IC,4137
8574,,13.0667,20.6667,,Com,,IC,4138
8575,,13.0697,22.2896,Gxy,Com,15.74,IC,4149
8576,,13.0667,36.85,,CVn,,IC,4151
8577,,13.0667,38.2,,CVn,,IC,4152
8578,,13.0679,-41.4114,Gxy,Cen,11.8,NGC,4930
8579,,13.0683,19.3,,Com,,IC,4139
